id,verse_id,author,text,source
66956,32953,"Haydock (Revised)","A sincere desire for justice is the surest method for obtaining it.","Scholarly Modern Commentary"
66957,32955,"Haydock (Revised)","Sin inevitably entails punishment; iniquity falls back on the one who commits it.","Scholarly Modern Commentary"
66958,32956,"Haydock (Revised)","The speech of a wise man is consistent, whereas a fool always mixes something improper into what they say. Virtue remains constant regardless of worldly appearance.","Scholarly Modern Commentary"
66959,32957,"Haydock (Revised)","Wait for the proper opportunity to speak. Avoid the company of those whose discourse promotes iniquity, blasphemy, and conflict.","Scholarly Modern Commentary"
66960,32959,"Haydock (Revised)","Those who fear God will turn away their ears from blasphemy and unholy speech.","Scholarly Modern Commentary"
66961,32961,"Haydock (Revised)","Disclosing a secret to an enemy was anciently considered a crime of the highest order.","Scholarly Modern Commentary"
66962,32963,"Haydock (Revised)","If you betray a secret, you can expect that you will never be trusted again.","Scholarly Modern Commentary"
66963,32964,"Haydock (Revised)","Betraying a friend is a grievous offense. The loss of a true friendship through betrayal is nearly impossible to repair.","Scholarly Modern Commentary"
66964,32966,"Haydock (Revised)","While common insults can be pardoned, the revelation of a secret destroys all hope of future confidence.","Scholarly Modern Commentary"
66965,32969,"Haydock (Revised)","It is difficult to guard against a false friend who acts pleased with you while actually seeking your ruin.","Scholarly Modern Commentary"
66966,32972,"Haydock (Revised)","Traitors and false friends often deal wounds in the dark, hurting others and eventually themselves.","Scholarly Modern Commentary"
66967,32973,"Haydock (Revised)","He who sets a snare for another will eventually perish in it himself.","Scholarly Modern Commentary"
66968,32974,"Haydock (Revised)","God eventually punishes the sinner, even when the person has forgotten their own offense.","Scholarly Modern Commentary"
66969,32975,"Haydock (Revised)","Seeking revenge out of rancor is a grievous sin. We are called to never lay aside our love for one another.","Scholarly Modern Commentary"
66970,32976,"Haydock (Revised)","Charity requires us to forgive those who are penitent. How can we expect pardon from God if we do not forgive our neighbor?","Scholarly Modern Commentary"
66971,32979,"Haydock (Revised)","God is not bound to hear the prayers of one who refuses to forgive others.","Scholarly Modern Commentary"
66972,32981,"Haydock (Revised)","Remember the reality of death and your own corruption, and let that lead you to abide by the commandments. Do not rage against your neighbor.","Scholarly Modern Commentary"
66973,32983,"Haydock (Revised)","Most quarrels proceed from a simple misunderstanding or from ignorance.","Scholarly Modern Commentary"
66974,32986,"Haydock (Revised)","The more 'fuel'—anger or insults—you add to a fire, the greater the blaze will be.","Scholarly Modern Commentary"
66975,32987,"Haydock (Revised)","Angry words are like fuel for a fire.","Scholarly Modern Commentary"
66976,32990,"Haydock (Revised)","A 'third person' who carries stories between friends is a source of great discord.","Scholarly Modern Commentary"
66977,32992,"Haydock (Revised)","Indiscreet reports cause unnecessary dissension and should be avoided.","Scholarly Modern Commentary"
66978,32993,"Haydock (Revised)","Gossip and detraction can even cause husbands to suspect their virtuous wives.","Scholarly Modern Commentary"
66979,32996,"Haydock (Revised)","Detraction separates the closest of friends.","Scholarly Modern Commentary"
66980,32999,"Haydock (Revised)","The grave is a better place than the life of those who are consumed by unholy desire.","Scholarly Modern Commentary"
66981,33000,"Haydock (Revised)","The virtue of the pious will eventually shine through any calumny directed at them.","Scholarly Modern Commentary"
66982,33001,"Haydock (Revised)","Lending to a neighbor in their necessity is a work of mercy and a form of alms. Justice requires that what is borrowed be restored.","Scholarly Modern Commentary"
66983,33002,"Haydock (Revised)","Failing to pay back a debt is what causes many to be unwilling to lend in the first place.","Scholarly Modern Commentary"
66984,33005,"Haydock (Revised)","Acts of respect—like kissing hands or faces—should be done with sincerity rather than as a mark of servitude.","Scholarly Modern Commentary"
66985,33007,"Haydock (Revised)","A person who makes a false promise of return is a deceiver.","Scholarly Modern Commentary"
66986,33009,"Haydock (Revised)","Through the injuries of unpaid debts, many lose both their money and their friends.","Scholarly Modern Commentary"
66987,33011,"Haydock (Revised)","Do not let the fraud of others deter you from assisting the truly poor. Lending is for the sake of justice and mercy.","Scholarly Modern Commentary"
66988,33012,"Haydock (Revised)","Follow the commandment to assist the poor, or else your own merit is lost.","Scholarly Modern Commentary"
66989,33013,"Haydock (Revised)","A neighbor is entitled to your assistance when they are in need. Help them, and God will reward you.","Scholarly Modern Commentary"
66990,33015,"Haydock (Revised)","The poor are God's 'store-houses.' Those who are liberal in their help have many to intercede for them.","Scholarly Modern Commentary"
66991,33018,"Haydock (Revised)","Do not engage your word for more than you can pay, nor encourage the negligence of those who owe you.","Scholarly Modern Commentary"
66992,33019,"Haydock (Revised)","A surety is essentially answering for another person’s very existence or subsistence.","Scholarly Modern Commentary"
66993,33020,"Haydock (Revised)","An ungrateful person will abandon someone who has risked themselves for them. Everyone hates the ungrateful.","Scholarly Modern Commentary"
66994,33023,"Haydock (Revised)","Do not make rash engagements that could ruin your own prosperous estate.","Scholarly Modern Commentary"
66995,33025,"Haydock (Revised)","Ambition and trying to take on too much can lead to misery.","Scholarly Modern Commentary"
66996,33026,"Haydock (Revised)","Prudence dictates that we should not ruin ourselves even when we are trying to help others.","Scholarly Modern Commentary"
66997,33027,"Haydock (Revised)","A person stands in need of very little. Those who are content with the basics will not need to live as a stranger in another’s home.","Scholarly Modern Commentary"
66998,33029,"Haydock (Revised)","The welfare of a country depends on the good education of its children. Correction and instruction are needed, always used with proper tenderness.","Scholarly Modern Commentary"
66999,33030,"Haydock (Revised)","A father sees himself reborn in his child. A well-educated child is a source of joy to all.","Scholarly Modern Commentary"
67000,33035,"Haydock (Revised)","A parent may expose himself to 'wounds' for a child’s welfare. If he neglects correction, he will eventually bewail the consequences of his child's imprudence.","Scholarly Modern Commentary"
67001,33036,"Haydock (Revised)","An impetuous youth must be properly 'broken in,' just as a spirited horse becomes a great asset when properly trained.","Scholarly Modern Commentary"
67002,33038,"Haydock (Revised)","A parent should smile but also be respected. Do not laugh at what should be corrected.","Scholarly Modern Commentary"
67003,33039,"Haydock (Revised)","Youth is often destitute of experience and overly confident. A proper education is needed to steer them away from folly and towards wisdom.","Scholarly Modern Commentary"
67004,33041,"Haydock (Revised)","Neglecting a child's education is a mark of failure in a parent.","Scholarly Modern Commentary"
67005,33042,"Haydock (Revised)","Health is always better than riches.","Scholarly Modern Commentary"
67006,33043,"Haydock (Revised)","A well-tutored soul and a good constitution are preferable to all the gold in the world. Justice is the greatest of all advantages.","Scholarly Modern Commentary"
67007,33045,"Haydock (Revised)","Rest in the grave is better than a miserable life.","Scholarly Modern Commentary"
67008,33046,"Haydock (Revised)","Food and riches are useless to the dead, and physical meat is useless to those who are too sick to enjoy it. Acts for the dead should focus on gifts for the poor.","Scholarly Modern Commentary"
67009,33049,"Haydock (Revised)","Sickness makes even the most delicious meat useless to a person.","Scholarly Modern Commentary"
67010,33050,"Haydock (Revised)","Grief and sadness for temporal things should be avoided by trusting in Providence. Only 'grief for sin' is of real service to the soul.","Scholarly Modern Commentary"
67011,33051,"Haydock (Revised)","A joyful heart is the source of a person's life and health.","Scholarly Modern Commentary"
67012,33052,"Haydock (Revised)","Love your own soul and comfort your heart.","Scholarly Modern Commentary"
67013,33053,"Haydock (Revised)","Envy and anger shorten a person’s life. Too much sadness leads to sickness and can drive a person into a state of despair.","Scholarly Modern Commentary"
67014,33054,"Haydock (Revised)","The study of virtue and the Scriptures is a help to remove temptations and promote honesty.","Scholarly Modern Commentary"
67015,33055,"Haydock (Revised)","Excessive anxiety will drive away sleep. A healthy amount of sleep is an alleviation for any illness.","Scholarly Modern Commentary"
67016,33057,"Haydock (Revised)","Not everyone has equal success; prosperity is often a result of God’s blessing rather than mere effort.","Scholarly Modern Commentary"
67017,33058,"Haydock (Revised)","A person who is overly focused on getting rich is exposed to many temptations.","Scholarly Modern Commentary"
67018,33060,"Haydock (Revised)","Avarice is a form of idolatry that leads to woe for those who pursue it.","Scholarly Modern Commentary"
67019,33061,"Haydock (Revised)","Pride is the 'worm of riches.' It is a miracle for a person to remain humble in the midst of great wealth. While humanity has free will, those are truly happy who, by God’s grace, do not abuse it.","Scholarly Modern Commentary"
67020,33064,"Haydock (Revised)","God will bless the resources of those whose wisdom and generosity are recognized by others.","Scholarly Modern Commentary"
67021,33065,"Haydock (Revised)","Show not too much greediness when presented with a sumptuous meal.","Scholarly Modern Commentary"
67022,33067,"Haydock (Revised)","A jealous or avaricious person is like one who begrudges others' enjoyment, much like Judas blamed the 'profusion' of Mary Magdalene.","Scholarly Modern Commentary"
67023,33068,"Haydock (Revised)","When dining with others, do not reach out too greedily. Let the master of the house or the guest of honor be served first.","Scholarly Modern Commentary"
67024,33072,"Haydock (Revised)","Use moderation in all things and eat in a civilized manner rather than like an animal.","Scholarly Modern Commentary"
67025,33073,"Haydock (Revised)","Be the first to leave a meal rather than being the last person at the table, showing you are not governed by gluttony.","Scholarly Modern Commentary"
67026,33074,"Haydock (Revised)","Politeness is grounded in virtue and consideration for others.","Scholarly Modern Commentary"
67027,33075,"Haydock (Revised)","Eating too much is unwholesome for any person.","Scholarly Modern Commentary"
67028,33076,"Haydock (Revised)","An insatiable person will find that their lack of moderation prevents they from getting a good night’s sleep.","Scholarly Modern Commentary"
67029,33078,"Haydock (Revised)","While intemperance is never approved, we must recognize that a stomach may sometimes be overcharged. In such cases, take necessary steps to prevent a long-term disorder.","Scholarly Modern Commentary"
67030,33080,"Haydock (Revised)","Idleness and intemperance are primary sources of illness.","Scholarly Modern Commentary"
67031,33081,"Haydock (Revised)","Just as physical bread supports the body, instruction supports the soul. A miser who refuses to share is held in contempt.","Scholarly Modern Commentary"
67032,33083,"Haydock (Revised)","Do not 'challenge' others to displays of intemperance like drinking contests.","Scholarly Modern Commentary"
67033,33084,"Haydock (Revised)","A true friend warns you of a disorder in your conduct before it becomes a public scandal.","Scholarly Modern Commentary"
67034,33085,"Haydock (Revised)","A person in power must exercise humility. It is most difficult to avoid the traps of vain honors when they are being enjoyed.","Scholarly Modern Commentary"
67035,33087,"Haydock (Revised)","Have a disposition of joy for the company you are in.","Scholarly Modern Commentary"
67036,33089,"Haydock (Revised)","Music has long been seen as a necessary part of a meaningful meal. A lack of appreciation for such things was once seen as a sign of being unlearned.","Scholarly Modern Commentary"
67037,33090,"Haydock (Revised)","Music and conversation should both be well-timed. Do not pour out wise sayings when they are out of season.","Scholarly Modern Commentary"
67038,33091,"Haydock (Revised)","Faithful people direct their songs and hymns to God, even after their meals are concluded.","Scholarly Modern Commentary"
67039,33093,"Haydock (Revised)","If you are young, speak only when asked, and even then, be concise. Sum up your speech and remain knowingly silent when appropriate.","Scholarly Modern Commentary"
67040,33097,"Haydock (Revised)","Be content to be an equal in conversation rather than dominating it.","Scholarly Modern Commentary"
67041,33098,"Haydock (Revised)","Young people should leave the table for recreation once the meal is finished.","Scholarly Modern Commentary"
67042,33101,"Haydock (Revised)","Always bless the Lord for His goodness and for His gifts. Failing to do so betrays a want of faith and gratitude.","Scholarly Modern Commentary"
67043,33104,"Haydock (Revised)","Those who follow the light will advance in virtue and glory.","Scholarly Modern Commentary"
67044,33105,"Haydock (Revised)","An unrighteous person will bend the law to suit their own desires rather than seeking the truth.","Scholarly Modern Commentary"
67045,33108,"Haydock (Revised)","Do nothing without seeking proper counsel. Prudent actions should be executed without regret, as God wants us to ask for advice.","Scholarly Modern Commentary"
67046,33109,"Haydock (Revised)","God can turn even the most challenging circumstances to the advantage of those who are faithful to Him.","Scholarly Modern Commentary"
67047,33111,"Haydock (Revised)","Prepare what you have to say before you speak to be heard with respect. Answer out of a well-tutored heart.","Scholarly Modern Commentary"
67048,33113,"Haydock (Revised)","A heart without grace is like a cart wheel—constantly turning from one error to another without stability.","Scholarly Modern Commentary"
67049,33114,"Haydock (Revised)","An unmanageable person often seeks to ridicule everything rather than seeking the truth.","Scholarly Modern Commentary"
67050,33115,"Haydock (Revised)","The seasons andstations of life are by God's appointment. Some are dedicated to high offices while others are chosen for common labor.","Scholarly Modern Commentary"
67051,33116,"Haydock (Revised)","The sun distinguishes the seasons and the cycle of our holidays.","Scholarly Modern Commentary"
67052,33118,"Haydock (Revised)","While all people are equal by nature, God raises some to high positions and leaves others in obscurity according to His wise will.","Scholarly Modern Commentary"
67053,33120,"Haydock (Revised)","God disposes of nations and their conditions with sovereign power and justice.","Scholarly Modern Commentary"
67054,33122,"Haydock (Revised)","All humanity depends on God's benefits. His judgments on each person's station in life are just and final.","Scholarly Modern Commentary"
67055,33123,"Haydock (Revised)","Diversity of human conditions, and even the presence of the wicked, can be made subservient to God's ultimate glory.","Scholarly Modern Commentary"
67056,33124,"Haydock (Revised)","Wise collections of maxims help to guide the soul throughout history.","Scholarly Modern Commentary"
67057,33129,"Haydock (Revised)","Be firm and inflexible in maintaining your own personal integrity. Do not let others have unholy power over you.","Scholarly Modern Commentary"
67058,33131,"Haydock (Revised)","Be the master of your own house and do not part with your rightful authority.","Scholarly Modern Commentary"
67059,33133,"Haydock (Revised)","Every person and creature requires what is appropriate for their station, including both work and sustenance.","Scholarly Modern Commentary"
67060,33135,"Haydock (Revised)","A 'stiff neck' needs correction and discipline to be made useful.","Scholarly Modern Commentary"
67061,33139,"Haydock (Revised)","Treat those who serve you as you would want your superiors to treat you. Similar misfortunes could easily have befallen anyone.","Scholarly Modern Commentary"
67062,33140,"Haydock (Revised)","Do not place your dependence on the interpretation of common dreams, for most are vain. True messages from God are rare.","Scholarly Modern Commentary"
67063,33142,"Haydock (Revised)","Looking for truth in a common dream is as useless as trying to catch a shadow or chasing the wind.","Scholarly Modern Commentary"
67064,33143,"Haydock (Revised)","While humans cannot confer grace themselves, God uses His ministers to perform His work in the world.","Scholarly Modern Commentary"
67065,33144,"Haydock (Revised)","Divinations, auguries, and common dreams are all vain.","Scholarly Modern Commentary"
67066,33145,"Haydock (Revised)","Most dreams cannot be explained and lead to confusion. Distinguishing a high message from the 'travail' of the mind is difficult.","Scholarly Modern Commentary"
67067,33146,"Haydock (Revised)","Do not yield to the weakness of seeking magic or superstition through dreams.","Scholarly Modern Commentary"
67068,33147,"Haydock (Revised)","The Law forbids placing undue attention on dreams and superstition. Stick to the word of God, which never perishes.","Scholarly Modern Commentary"
67069,33148,"Haydock (Revised)","Experience gives weight and depth to instructions. A person who has seen the world often knows more than what is found in books alone.","Scholarly Modern Commentary"
67070,33149,"Haydock (Revised)","Subtle understanding comes from experience and being widely traveled.","Scholarly Modern Commentary"
67071,33151,"Haydock (Revised)","True wisdom often involves knowing more than one can immediately announce.","Scholarly Modern Commentary"
67072,33152,"Haydock (Revised)","Great experience gives weight to instructions and can save a person from common errors.","Scholarly Modern Commentary"
67073,33153,"Haydock (Revised)","Those who fear the Lord will live a life of meaning and fruitfulness.","Scholarly Modern Commentary"
67074,33159,"Haydock (Revised)","God is the protection that prevents a soul from falling or helps it to rise.","Scholarly Modern Commentary"
67075,33160,"Haydock (Revised)","God abhors unjust gifts and sacrifices offered by those who harbor ill-will.","Scholarly Modern Commentary"
67076,33161,"Haydock (Revised)","God will not regard the gifts of the wicked as an excuse for their unpunished offenses.","Scholarly Modern Commentary"
67077,33165,"Haydock (Revised)","Withholding fair wages is a form of shedding blood and destroying a neighbor’s livelihood.","Scholarly Modern Commentary"
67078,33166,"Haydock (Revised)","Observing justice and virtue is the most acceptable sacrifice. External ones are secondary to the sacrifice of penance.","Scholarly Modern Commentary"
67079,33167,"Haydock (Revised)","Oblations of praise and sincere hearts are even more perfect than the ancient sacrificial laws.","Scholarly Modern Commentary"
67080,33169,"Haydock (Revised)","A sacrifice of praise was the true spirit behind the ancient sacrificial laws.","Scholarly Modern Commentary"
67081,33171,"Haydock (Revised)","God requires that everyone contributes according to their abilities. A poor person with a virtuous heart is most acceptable.","Scholarly Modern Commentary"
67082,33175,"Haydock (Revised)","Give with a mind free from avarice and a sincere heart.","Scholarly Modern Commentary"
67083,33176,"Haydock (Revised)","Set apart your offerings for the service of God. He will reward your generosity.","Scholarly Modern Commentary"
67084,33179,"Haydock (Revised)","Do not attempt to bribe God with ill-acquired gifts. Such things cannot buy an escape from justice.","Scholarly Modern Commentary"
67085,33184,"Haydock (Revised)","God remains the protector of the defenseless.","Scholarly Modern Commentary"
67086,33186,"Haydock (Revised)","A model prayer for God’s mercy and for the conversion of all nations, offered in a time of great affliction.","Scholarly Modern Commentary"
67087,33187,"Haydock (Revised)","This prayer predicts a time when all nations will seek after the Lord.","Scholarly Modern Commentary"
67088,33189,"Haydock (Revised)","May God be sanctified in the sight of the nations by His protection of His people.","Scholarly Modern Commentary"
67089,33195,"Haydock (Revised)","May the end of suffering come soon, for the malice of our enemies is at its height.","Scholarly Modern Commentary"
67090,33196,"Haydock (Revised)","May those who have escaped the sword find a reason to enter into themselves and adore the true God.","Scholarly Modern Commentary"
67091,33197,"Haydock (Revised)","Let it be known that there is no other Lord, despite the claims of earthly monarchs.","Scholarly Modern Commentary"
67092,33198,"Haydock (Revised)","May God renew His wonders and show His power.","Scholarly Modern Commentary"
67093,33199,"Haydock (Revised)","Remember your people, whom you have called Your first-born.","Scholarly Modern Commentary"
67094,33200,"Haydock (Revised)","May your sanctuary and the place where You rest be restored.","Scholarly Modern Commentary"
67095,33201,"Haydock (Revised)","Fill your people with your predictions and favors as in ancient times.","Scholarly Modern Commentary"
67096,33203,"Haydock (Revised)","A plea for the coming of the Messias and for the people to remain faithful to God’s promises.","Scholarly Modern Commentary"
67097,33204,"Haydock (Revised)","May all people know that you are the God of all ages.","Scholarly Modern Commentary"
67098,33205,"Haydock (Revised)","Discretion must be used when choosing words, companions, and a partner in life, just as there is a difference between kinds of meat.","Scholarly Modern Commentary"
67099,33207,"Haydock (Revised)","Requite the words of others as they deserve, showing true discretion.","Scholarly Modern Commentary"
67100,33208,"Haydock (Revised)","Take into account a person's temper and character before entering into a close association.","Scholarly Modern Commentary"
67101,33209,"Haydock (Revised)","Love is a violent passion, but nothing brings greater content than a virtuous and consoling partner.","Scholarly Modern Commentary"
67102,33211,"Haydock (Revised)","Through harmony and concord, even small possessions can increase. Discord causes fortunes to be lost.","Scholarly Modern Commentary"
67103,33212,"Haydock (Revised)","A companion and friend who turns against you is a source of great sorrow. False friendship is highly dangerous.","Scholarly Modern Commentary"
67104,33216,"Haydock (Revised)","Be cautious of those whose 'friendship' is only for their own benefit.","Scholarly Modern Commentary"
67105,33218,"Haydock (Revised)","Avoid the snare of associating closely with those who are constantly suspicious of you.","Scholarly Modern Commentary"
67106,33221,"Haydock (Revised)","A false friend is a stumble-block in one’s path.","Scholarly Modern Commentary"
67107,33223,"Haydock (Revised)","Do not consult with those who are envious or jealous, for their counsel will be tainted by their own motives.","Scholarly Modern Commentary"
67108,33224,"Haydock (Revised)","Do not seek advice on kindness from the merciless, nor consult with the lazy about how to perform a work.","Scholarly Modern Commentary"
67109,33226,"Haydock (Revised)","Seek counsel from those who fear God and are enlightened by His grace.","Scholarly Modern Commentary"
67110,33228,"Haydock (Revised)","A well-regulated heart is the most faithful guide. If we are not blinded by passion, our hearts will often give the best counsel.","Scholarly Modern Commentary"
67111,33229,"Haydock (Revised)","All truly good advice proceeds from the Lord. recourseto Him is essential while we use our own best efforts.","Scholarly Modern Commentary"
67112,33231,"Haydock (Revised)","Reason must lead every work, and counsel must precede every action. We must distrust our own limited viewpoint.","Scholarly Modern Commentary"
67113,33232,"Haydock (Revised)","The heart gives birth to good or evil. Knowledge without charity is useless and can lead to the loss of your soul.","Scholarly Modern Commentary"
67114,33234,"Haydock (Revised)","A person who teaches wisdom but lives with a hateful spirit has no true wisdom at all. Their sophisms are quickly discovered.","Scholarly Modern Commentary"
67115,33236,"Haydock (Revised)","A person whose soul is replenished with true wisdom will communicate it freely and obtain an eternal reward.","Scholarly Modern Commentary"
67116,33239,"Haydock (Revised)","The wisest among us will eventually return to the earth, but the virtuous will be remembered forever.","Scholarly Modern Commentary"
67117,33241,"Haydock (Revised)","Do not attempt things above your personal strength. Try only what agrees with your health and the well-being of your soul.","Scholarly Modern Commentary"
67118,33242,"Haydock (Revised)","Personal tastes and dispositions are as varied as human faces. What suits one person may not be appropriate for another.","Scholarly Modern Commentary"
67119,33243,"Haydock (Revised)","Honor and pay the physician, for his skill is a gift from God. The health of both body and soul must be regarded with care.","Scholarly Modern Commentary"
67120,33244,"Haydock (Revised)","In ancient times, physicians were often kept at the expense of the state to ensure the health of the realm.","Scholarly Modern Commentary"
67121,33246,"Haydock (Revised)","While some criticize physicians for their experiments, we must not condemn the prudent use of medicine. God remains the source of all true healing.","Scholarly Modern Commentary"
67122,33247,"Haydock (Revised)","God has provided nature with medicinal properties. Historically, even miracles like the healing of bitter waters showed the importance of using appropriate means for health.","Scholarly Modern Commentary"
67123,33248,"Haydock (Revised)","The medicinal virtues found in nature were intended by God to be used by humanity.","Scholarly Modern Commentary"
67124,33249,"Haydock (Revised)","A skilled physician uses natural plants to create mixtures that bring health and peace to the earth. Powerful remedies can cause diseases to flee.","Scholarly Modern Commentary"
67125,33251,"Haydock (Revised)","Do not place an unholy trust in physicians, but do not despise them either. To refuse the help provided through nature is to tempt God.","Scholarly Modern Commentary"
67126,33252,"Haydock (Revised)","All diseases are ultimately a consequence of original sin, and some may be specific punishments for transgressions.","Scholarly Modern Commentary"
67127,33253,"Haydock (Revised)","If you fall ill, seek conversion and repentance as if life were ending, but do not despair, for healing is still possible.","Scholarly Modern Commentary"
67128,33255,"Haydock (Revised)","May success in healing remain in the hands of those who offer aid.","Scholarly Modern Commentary"
67129,33257,"Haydock (Revised)","Sickness is a troublesome state and a reminder of human frailty.","Scholarly Modern Commentary"
67130,33258,"Haydock (Revised)","Show respect for the deceased through burial and prayer. Funeral honors are primarily for the consolation of survivors.","Scholarly Modern Commentary"
67131,33259,"Haydock (Revised)","Allow a proper time for mourning as nature dictates, but do not suffer grief to damage your own health or render you unfit for life's duties.","Scholarly Modern Commentary"
67132,33261,"Haydock (Revised)","Excessive sorrow should be avoided as it renders a person unfit for any good work.","Scholarly Modern Commentary"
67133,33262,"Haydock (Revised)","A person's state of mind makes their circumstances seem sweet or bitter, regardless of their wealth.","Scholarly Modern Commentary"
67134,33263,"Haydock (Revised)","The chief value of attending a funeral is to be reminded of the end of all earthly things.","Scholarly Modern Commentary"
67135,33265,"Haydock (Revised)","Let the dead be a reminder to you: their turn was yesterday, yours may be today.","Scholarly Modern Commentary"
67136,33266,"Haydock (Revised)","Once a person is at rest, let your intense sorrow for them also come to an end.","Scholarly Modern Commentary"
67137,33267,"Haydock (Revised)","A scholar requires leisure to attain wisdom. Constant manual labor can be injurious to deep learning. Pastors should use their leisure for study and writing.","Scholarly Modern Commentary"
67138,33270,"Haydock (Revised)","Manual tasks, like engraving, require intense focus but do not allow for higher meditation.","Scholarly Modern Commentary"
67139,33271,"Haydock (Revised)","Metal workers perform their labor with great physical effort, which occupies their whole mind.","Scholarly Modern Commentary"
67140,33276,"Haydock (Revised)","A potter must focus entirely on his craft or his work will be ruined.","Scholarly Modern Commentary"
67141,33277,"Haydock (Revised)","The virtuous must find a balance between an active and a contemplative life. Ancient groups were famous for their dedication to such studies.","Scholarly Modern Commentary"
67142,33278,"Haydock (Revised)","To meditate well, one needs knowledge, virtue, humility, and hope. Manual workers often abstain from these studies due to the demands of their trade.","Scholarly Modern Commentary"
67143,33280,"Haydock (Revised)","Wise and enlightened men were historically chosen for high offices like governor or general.","Scholarly Modern Commentary"
67144,33281,"Haydock (Revised)","Traveling is essential for gaining experience. History records the actions of all kinds of people for our instruction.","Scholarly Modern Commentary"
67145,33282,"Haydock (Revised)","Diligence and prayer are the primary means of acquiring true wisdom.","Scholarly Modern Commentary"
67146,33285,"Haydock (Revised)","A wise person is often enlightened by the Lord during contemplation.","Scholarly Modern Commentary"
67147,33289,"Haydock (Revised)","Scriptures should be preserved with the utmost care throughout every generation.","Scholarly Modern Commentary"
67148,33291,"Haydock (Revised)","The memory of a wise man is more valuable than a thousand descendants.","Scholarly Modern Commentary"
67149,33292,"Haydock (Revised)","Insights can be seen as a form of divine transport or inspiration of the spirit.","Scholarly Modern Commentary"
67150,33293,"Haydock (Revised)","All faithful children are exhorted to flourish with virtue and bring forth the fruits of a good life.","Scholarly Modern Commentary"
67151,33295,"Haydock (Revised)","Praise God with songs and hymns.","Scholarly Modern Commentary"
67152,33296,"Haydock (Revised)","Use both voice and music to honor the Creator.","Scholarly Modern Commentary"
67153,33298,"Haydock (Revised)","God’s power is evident in creation and in the history of His people.","Scholarly Modern Commentary"
67154,33299,"Haydock (Revised)","No human action can prevent the ultimate purpose of God's chosen ones.","Scholarly Modern Commentary"
67155,33301,"Haydock (Revised)","The greatest miracles cost the Creator nothing to perform.","Scholarly Modern Commentary"
67156,33302,"Haydock (Revised)","Providence will eventually show that all things were made for their proper use.","Scholarly Modern Commentary"
67157,33304,"Haydock (Revised)","God’s ways are plain for the faithful, but stumbling-blocks for sinners. His justice turns fertile land into saltiness when necessary.","Scholarly Modern Commentary"
67158,33306,"Haydock (Revised)","Before the Fall, all was happiness. Now, even the wicked still have a mixture of good available to them in this life.","Scholarly Modern Commentary"
67159,33307,"Haydock (Revised)","God provides the necessaries of life—like water, fire, and the grape—which the virtuous use for good and the wicked use to their ruin.","Scholarly Modern Commentary"
67160,33308,"Haydock (Revised)","The good or bad use of earthly things determines a person's ultimate fate.","Scholarly Modern Commentary"
67161,33309,"Haydock (Revised)","Angels and even fallen spirits fulfill God's justice. The latter are forced to obey, despite their bent toward evil.","Scholarly Modern Commentary"
67162,33310,"Haydock (Revised)","God is pleased with the execution of justice. The final ruin of the unrighteous will demonstrate His power.","Scholarly Modern Commentary"
67163,33312,"Haydock (Revised)","Human life is a time of trial and anxiety, a consequence of original sin. Eventually, we return to the earth.","Scholarly Modern Commentary"
67164,33315,"Haydock (Revised)","Whether rich or poor, all humans face the same physical end.","Scholarly Modern Commentary"
67165,33316,"Haydock (Revised)","A person without the knowledge of God is often disquieted by restless and frightful thoughts.","Scholarly Modern Commentary"
67166,33318,"Haydock (Revised)","There is no reason for fear in the heart of one who walks with the Lord.","Scholarly Modern Commentary"
67167,33319,"Haydock (Revised)","Animals have an instinctual fear of death but lack human moral reason.","Scholarly Modern Commentary"
67168,33320,"Haydock (Revised)","Death and destruction are the ultimate destiny for those who follow the path of the wicked.","Scholarly Modern Commentary"
67169,33323,"Haydock (Revised)","Those who choose unrighteousness will find their names missing from the Book of Life.","Scholarly Modern Commentary"
67170,33325,"Haydock (Revised)","Grandeur independent of God ends like a clap of thunder. A corrupt judge may rejoice for a moment before his ruin.","Scholarly Modern Commentary"
67171,33326,"Haydock (Revised)","The 'unclean' possessions of the unjust will produce no lasting fruit.","Scholarly Modern Commentary"
67172,33327,"Haydock (Revised)","The wicked are like weeds that grow on a riverbank—they are soon gathered for fuel and forgotten.","Scholarly Modern Commentary"
67173,33328,"Haydock (Revised)","A generous soul produces fruits similar to those found in paradise.","Scholarly Modern Commentary"
67174,33329,"Haydock (Revised)","Discovering a treasure without labor is a blessing, but finding true wisdom is even greater.","Scholarly Modern Commentary"
67175,33330,"Haydock (Revised)","Virtuous and noble partners in marriage ennoble each other.","Scholarly Modern Commentary"
67176,33331,"Haydock (Revised)","Virtue gives more content to the soul than any physical pleasure gives to the body.","Scholarly Modern Commentary"
67177,33333,"Haydock (Revised)","The sight of a virtuous person is as agreeable as the beauty of nature.","Scholarly Modern Commentary"
67178,33334,"Haydock (Revised)","A husband and wife can best assist each other when they are united in character.","Scholarly Modern Commentary"
67179,33336,"Haydock (Revised)","Prudent counsel has allowed nations to succeed throughout history.","Scholarly Modern Commentary"
67180,33337,"Haydock (Revised)","Piety gives more real courage than wealth, which often makes a person presumptuous.","Scholarly Modern Commentary"
67181,33339,"Haydock (Revised)","The virtuous person is covered with lasting glory.","Scholarly Modern Commentary"
67182,33340,"Haydock (Revised)","Do not live a life of begging through laziness. Everyone is bound to labor for what they need.","Scholarly Modern Commentary"
